phone_number,price
094-747-1474,599
094-916-1689,599
094-895-5287,599
091-164-6922,599
099-198-7146,599
092-865-4288,598
064-714-1664,590
063-161-5513,590
064-716-4432,590
062-959-2996,590
061-154-5266,590
064-245-6332,590
084-515-0441,590
087-648-6559,590
087-651-5005,590
084-519-5093,590
086-949-0916,590
087-790-9150,590
087-791-1450,590
085-325-6168,590
088-122-2455,590
087-390-5519,590
086-882-8615,590
088-863-3442,590
086-969-0992,590
089-463-5509,590
088-891-6892,590
089-447-9869,590
089-465-3509,590
089-498-6632,590
089-466-2350,590
088-883-9593,590
085-325-5261,590
087-469-3505,590
089-656-2940,590
089-465-9093,590
089-774-6387,590
089-655-9091,590
086-949-5092,590
089-624-4240,590
087-391-6168,590
087-391-5051,590
083-094-2645,590
082-619-7917,590
093-337-5456,590
093-479-4343,590
093-504-7676,590
093-337-8782,590
097-460-6363,590
093-447-4114,590
094-056-9197,590
093-479-6767,590
093-478-8383,590
097-460-5445,590
093-478-6767,590
097-460-4554,590
098-414-2260,590
093-906-2453,590
096-898-4576,590
092-686-6450,590
096-609-6196,590
096-898-4592,590
094-240-9663,590
095-383-6942,590
093-906-9656,590
092-552-3254,590
094-454-1745,590
093-469-7373,590
096-898-4575,590
094-946-1744,590
098-359-2935,590
092-524-9523,590
096-898-4572,590
094-553-3497,590
094-949-1447,590
096-898-4571,590
095-923-9290,590
096-689-4741,590
096-898-4593,590
094-265-6239,590
096-898-4578,590
096-898-4500,590
094-694-4236,590
096-874-4917,590
096-898-4594,590
096-898-4596,590
095-382-2646,590
096-898-4584,590
095-389-7719,590
096-898-4574,590
095-349-2643,590
098-906-9154,590
096-323-5617,590
099-252-5547,590
092-647-1451,590
098-332-5255,590
098-332-5264,590
094-665-9952,590
096-979-3878,590
099-294-6914,590
095-624-1631,590
096-687-8929,590
098-332-5291,590
096-698-7868,590
094-567-0147,567
062-224-5297,560
062-864-5494,560
062-693-6386,560
063-692-4633,560
063-861-9441,560
063-861-9562,560
061-863-9823,560
064-865-9516,560
065-681-6365,560
080-682-4196,560
086-396-8745,560
082-325-2951,560
082-468-2926,560
082-391-4652,560
082-364-5261,560
092-689-7145,560
098-861-4226,560
098-862-9549,560
090-297-9969,560
098-836-2449,560
092-689-7886,560
095-686-3668,560
093-474-2261,560
096-891-5296,560
097-396-2298,560
098-874-9263,560
098-874-9264,560
098-874-9294,560
092-479-6352,560
098-464-2509,560
098-892-6191,560
098-896-1642,560
095-686-5590,560
096-889-5391,560
098-293-2886,560
098-861-6294,560
098-866-6865,560
098-874-9324,560
098-874-9326,560
098-886-4241,560
098-468-8698,560
098-492-8422,560
098-652-3293,560
098-853-9168,560
098-861-6516,560
098-864-6245,560
098-663-6986,560
098-835-3922,560
098-865-5365,560
098-866-6465,560
098-869-6954,560
096-889-2826,560
098-861-6261,560
093-969-6095,560
092-523-2693,559
092-523-3245,559
094-092-2293,555
099-391-2545,555
062-296-6895,550
062-296-5640,550
062-296-1668,550
063-524-5991,550
064-634-7479,550
065-825-6945,550
063-932-3256,550
063-158-6462,550
063-249-8693,550
061-456-5425,550
061-659-5259,550
061-465-5232,550
062-901-1563,550
061-554-6550,550
062-094-4665,550
061-879-1525,550
065-687-9950,550
061-879-9650,550
061-879-1950,550
065-683-9568,550
065-687-1998,550
065-687-1995,550
064-329-8977,550
065-687-1791,550
065-687-1993,550
064-153-8699,550
063-668-8909,550
065-563-2689,550
065-687-1985,550
063-668-8860,550
065-543-5461,550
065-543-5568,550
065-612-6289,550
065-687-1498,550
062-694-6293,550
065-683-8950,550
065-543-5586,550
065-682-9785,550
065-685-2246,550
065-687-1494,550
065-687-1568,550
065-687-1986,550
065-543-5528,550
063-668-8905,550
065-683-9558,550
065-687-1926,550
065-253-9268,550
065-682-9658,550
065-687-1479,550
065-253-9285,550
065-547-9140,550
065-682-9756,550
064-151-6771,550
065-612-6365,550
065-683-9557,550
065-682-9754,550
065-687-1938,550
065-686-5171,550
065-543-5469,550
065-543-5668,550
065-547-9051,550
065-612-4656,550
065-683-9450,550
065-686-6643,550
065-687-1517,550
065-687-1984,550
063-668-8917,550
065-547-9099,550
065-682-9690,550
065-683-6650,550
065-543-5686,550
065-547-9053,550
065-563-2582,550
065-612-5695,550
065-683-8550,550
065-685-2239,550
064-359-2969,550
063-668-8971,550
065-253-9286,550
065-543-5622,550
065-612-9656,550
065-682-9755,550
065-683-9547,550
065-687-1981,550
065-628-5990,550
065-681-5965,550
065-686-5178,550
064-154-2477,550
065-543-5416,550
065-543-5479,550
065-549-1986,550
065-685-1928,550
065-253-9258,550
065-543-5687,550
065-543-5717,550
065-612-4665,550
065-612-5654,550
065-612-9465,550
065-612-9564,550
065-685-1922,550
065-685-1929,550
065-686-5179,550
065-687-1526,550
065-687-1962,550
065-612-4156,550
065-628-6147,550
065-682-2861,550
065-682-2869,550
065-683-8395,550
065-685-2251,550
065-687-1516,550
065-687-1792,550
065-682-9783,550
065-687-1983,550
065-547-8990,550
065-549-1968,550
065-685-1924,550
065-687-1469,550
065-543-5425,550
065-612-5645,550
065-687-1525,550
065-687-1793,550
063-668-8908,550
065-682-2286,550
065-682-9753,550
065-682-9819,550
065-685-2253,550
065-686-1947,550
065-687-1497,550
063-668-8900,550
065-253-9283,550
065-612-6356,550
065-681-6289,550
065-682-2863,550
065-682-2868,550
065-687-1928,550
065-547-9054,550
065-547-9055,550
065-563-2683,550
065-681-6356,550
065-682-2862,550
065-612-4246,550
065-612-9665,550
065-681-6156,550
065-543-5478,550
065-687-1794,550
065-685-2242,550
065-682-2386,550
065-687-1796,550
065-543-5474,550
064-152-3988,550
065-547-9158,550
088-652-4452,550
088-924-4528,550
088-629-6952,550
084-269-4253,550
080-225-2464,550
087-456-5404,550
087-456-5509,550
086-988-6516,550
086-898-2546,550
082-984-9713,550
082-926-6978,550
082-967-1392,550
082-968-1397,550
086-985-8562,550
082-912-5592,550
082-954-3479,550
082-968-9314,550
082-962-3931,550
082-973-9813,550
086-989-5968,550
082-924-4132,550
082-906-5165,550
082-913-6471,550
082-948-3430,550
082-925-5674,550
086-893-5162,550
082-908-8915,550
082-981-3818,550
082-909-5728,550
082-984-6612,550
082-921-5426,550
082-970-9326,550
082-964-6314,550
082-993-4789,550
082-981-9670,550
082-961-1646,550
082-957-8131,550
082-963-6709,550
082-685-4963,550
082-957-5307,550
082-973-0296,550
083-259-9160,550
088-552-3917,550
083-426-9158,550
083-256-8839,550
082-626-2785,550
083-254-5909,550
083-235-4958,550
090-225-6961,550
090-218-6883,550
094-239-6524,550
093-852-3146,550
092-353-6261,550
093-841-4661,550
093-835-1954,550
094-026-1442,550
093-835-1956,550
094-191-8297,550
094-104-9864,550
094-104-9846,550
099-005-6263,550
094-104-9873,550
090-218-6897,550
093-835-1955,550
093-968-4236,550
094-104-9784,550
093-968-4368,550
094-104-9865,550
093-968-4219,550
094-239-4528,550
093-852-3137,550
094-104-9863,550
090-218-6879,550
093-968-4237,550
094-104-9866,550
090-218-6875,550
090-218-6893,550
093-968-4232,550
090-217-6658,550
093-961-6385,550
093-852-2873,550
094-104-7685,550
093-852-3141,550
093-904-3557,550
090-217-6659,550
092-350-9905,550
093-968-4231,550
093-904-3491,550
093-904-0353,550
094-191-8305,550
093-968-4218,550
093-968-4230,550
094-239-5819,550
092-352-6223,550
093-904-3440,550
090-218-6901,550
093-904-0357,550
094-191-8306,550
094-239-4452,550
093-165-4947,550
098-297-7823,550
093-852-3046,550
094-104-9861,550
093-904-0470,550
090-218-6880,550
094-104-8588,550
090-218-6907,550
093-852-3154,550
094-239-6125,550
093-904-0441,550
094-104-8366,550
093-904-3544,550
094-104-9860,550
095-649-4471,550
093-565-8874,550
098-385-2839,550
090-217-6656,550
093-904-0403,550
090-218-6906,550
093-192-4647,550
093-785-4751,550
094-104-7683,550
093-904-0476,550
092-583-6958,550
092-858-9892,550
092-838-7593,550
092-609-6166,550
098-858-9382,550
092-995-8658,550
093-904-3431,550
092-851-7963,550
098-886-3296,550
093-789-0938,550
092-586-1589,550
098-353-8596,550
092-615-8982,550
098-358-9369,550
098-358-9693,550
093-785-5396,550
092-581-9169,550
092-610-8865,550
093-785-8651,550
098-358-3596,550
098-358-5879,550
098-385-3978,550
098-538-8815,550
092-582-6196,550
098-385-8551,550
093-745-0935,550
098-858-9328,550
098-385-3839,550
098-853-8252,550
092-285-9825,550
092-568-4953,550
092-585-6266,550
092-915-8283,550
092-995-3940,550
098-818-8239,550
098-858-2493,550
092-609-4606,550
098-385-2354,550
098-385-3587,550
098-385-4589,550
098-465-0552,550
098-858-5283,550
092-586-6998,550
092-609-4268,550
092-918-7996,550
098-858-7442,550
092-562-3852,550
092-568-3264,550
092-628-6650,550
092-649-6838,550
098-507-1463,550
098-881-8245,550
092-558-3682,550
092-583-2398,550
092-838-3859,550
093-785-8653,550
098-385-2597,550
098-509-6452,550
098-535-8283,550
091-716-4469,550
092-551-6940,550
092-609-5632,550
092-609-7256,550
092-609-8839,550
092-868-8226,550
092-874-9115,550
093-785-6198,550
092-585-1699,550
092-609-4498,550
092-615-1853,550
098-358-3253,550
098-358-3654,550
098-385-3591,550
098-847-8359,550
092-559-8564,550
092-568-2853,550
092-586-6169,550
092-609-8363,550
092-838-7298,550
092-874-9682,550
098-385-3515,550
098-385-4583,550
098-514-0451,550
098-858-2356,550
092-545-8566,550
092-568-3958,550
092-609-9398,550
092-874-9286,550
098-358-3587,550
098-385-4519,550
091-869-5495,550
092-583-5878,550
092-609-9865,550
092-838-8747,550
098-358-2325,550
098-385-3932,550
092-615-6858,550
092-653-9187,550
092-838-2491,550
092-838-7455,550
092-858-5928,550
092-929-4771,550
098-385-1974,550
098-385-2451,550
098-514-6585,550
098-886-3997,550
092-582-3598,550
092-583-4528,550
092-625-5864,550
092-719-6690,550
092-838-9493,550
092-838-9583,550
092-853-9717,550
092-919-4568,550
092-932-6458,550
098-385-2635,550
098-881-8835,550
092-785-9519,550
093-746-6250,550
098-385-2853,550
098-681-4145,550
098-853-9451,550
092-295-9853,550
092-387-9368,550
092-565-8268,550
092-838-2455,550
092-838-5919,550
092-858-5692,550
093-785-3969,550
098-358-2853,550
098-462-6586,550
092-609-6049,550
093-747-8536,550
093-785-5239,550
098-358-3258,550
098-385-3898,550
092-285-3594,550
092-289-8591,550
092-552-8564,550
092-583-3997,550
092-586-3617,550
093-745-9587,550
098-385-2874,550
098-509-4941,550
098-853-9826,550
092-583-6585,550
092-609-6856,550
092-625-6854,550
092-719-7289,550
092-796-9589,550
092-874-9683,550
098-358-2493,550
098-465-0569,550
092-285-9355,550
092-615-2350,550
092-785-9574,550
092-994-0509,550
093-785-4966,550
098-358-2693,550
098-358-9363,550
098-385-1962,550
098-514-1940,550
098-858-5691,550
098-881-8863,550
091-719-7453,550
092-359-8736,550
092-583-2683,550
092-758-6897,550
092-795-4511,550
092-858-9742,550
092-859-6397,550
092-874-9223,550
098-385-4590,550
098-535-8242,550
098-535-9232,550
098-858-2478,550
098-858-5696,550
091-829-9504,550
092-616-9685,550
092-619-5862,550
092-639-9800,550
092-649-5682,550
092-656-1187,550
092-665-6581,550
092-668-8266,550
092-685-4160,550
092-724-5289,550
092-783-2428,550
092-785-9694,550
092-838-8395,550
092-872-2859,550
092-874-9458,550
093-783-5835,550
098-385-2496,550
098-509-6145,550
092-285-9858,550
092-665-8269,550
092-719-5190,550
098-358-3655,550
098-509-4626,550
098-681-4153,550
092-561-5091,550
092-582-2545,550
092-791-5891,550
092-798-5682,550
092-859-4794,550
092-874-9114,550
092-874-9686,550
093-745-0964,550
093-785-2449,550
093-785-4498,550
093-790-9546,550
098-358-5632,550
098-385-4239,550
095-197-4247,550
092-298-5989,550
092-553-8590,550
092-568-5895,550
092-586-6623,550
092-615-0591,550
092-716-1786,550
092-726-3565,550
092-783-2491,550
092-838-3919,550
092-926-4056,550
093-742-6852,550
093-745-3258,550
093-746-2585,550
093-785-3986,550
093-785-8236,550
098-358-3594,550
098-385-2369,550
092-552-7987,550
092-652-5835,550
092-654-8287,550
093-783-5187,550
093-785-6986,550
092-285-2659,550
092-632-9852,550
092-649-8238,550
092-719-6190,550
092-719-8990,550
093-745-8593,550
098-358-2879,550
098-858-3253,550
092-556-1590,550
092-651-5878,550
092-693-4654,550
092-717-9590,550
092-719-0563,550
092-918-8956,550
093-746-3509,550
093-746-6509,550
093-783-2985,550
098-509-4697,550
098-881-8963,550
092-609-9019,550
092-624-0566,550
092-719-4590,550
092-838-2942,550
092-865-8793,550
092-651-7852,550
092-653-5835,550
092-693-5360,550
092-797-9852,550
092-838-9447,550
093-745-8515,550
098-853-8269,550
092-609-8386,550
092-642-2622,550
092-683-9540,550
092-719-0591,550
092-928-7195,550
093-745-8962,550
093-785-4796,550
098-385-3628,550
092-651-5388,550
092-656-1871,550
092-785-9632,550
093-753-8547,550
093-785-5325,550
092-685-9385,550
092-719-5909,550
092-758-5987,550
092-791-5658,550
092-835-2598,550
098-881-8183,550
092-838-8958,550
092-925-1754,550
093-785-6947,550
098-881-8154,550
092-650-5615,550
098-385-4496,550
092-650-9389,550
092-693-6506,550
092-719-9590,550
092-783-2551,550
092-285-9586,550
092-656-5783,550
098-509-7144,550
098-358-9658,550
092-798-5562,550
092-663-9509,550
098-385-4549,550
098-514-0569,550
098-858-3263,550
098-858-9893,550
092-874-9385,550
098-385-3247,550
098-385-3285,550
098-946-2563,550
098-385-3936,550
098-858-8396,550
098-881-8955,550
062-458-4263,549
062-458-4264,549
093-969-7741,540
092-654-6418,540
098-297-4599,540
061-494-5091,528
094-140-9193,528
098-489-9646,528
096-281-0259,519
061-353-9284,500
063-689-7928,500
062-452-8269,500
063-163-2328,500
063-986-2891,500
062-862-9450,500
062-889-7990,500
062-862-9324,500
065-535-1411,500
062-862-6153,500
063-682-3626,500
065-228-8987,500
061-490-5625,500
064-529-1923,500
063-847-4679,500
063-469-7922,500
063-847-4129,500
061-249-4822,500
061-426-4829,500
061-664-4150,500
063-935-4228,500
061-426-4856,500
063-847-4417,500
063-917-8978,500
061-456-5390,500
061-129-6456,500
061-490-5355,500
062-082-8636,500
064-225-5259,500
063-194-1623,500
063-847-4257,500
061-097-8069,500
062-159-7985,500
064-289-6171,500
063-149-0553,500
061-989-5254,500
064-289-7417,500
063-847-4346,500
064-121-2945,500
062-109-7942,500
061-097-9619,500
061-097-4241,500
061-097-1914,500
064-141-1416,500
064-164-6252,500
061-646-5150,500
062-534-5545,500
064-121-2615,500
061-097-9497,500
064-296-5866,500
064-346-1655,500
062-534-5244,500
063-848-1852,500
064-121-2698,500
062-082-8638,500
061-034-1978,500
061-097-4299,500
063-951-9243,500
063-741-6144,500
062-040-5055,500
063-848-1974,500
062-326-1782,500
061-559-2542,500
063-952-9575,500
062-479-7154,500
063-694-1452,500
061-037-9878,500
062-441-2523,500
064-123-8774,500
063-014-6524,500
063-014-6653,500
061-097-2899,500
061-908-9088,500
061-986-9424,500
063-014-7891,500
061-564-2668,500
062-439-2996,500
063-014-6659,500
062-040-5056,500
063-014-6654,500
061-294-8793,500
063-014-5191,500
062-784-1916,500
061-059-5892,500
064-965-4660,500
061-714-9949,500
062-745-8584,500
063-014-7874,500
063-014-6651,500
061-908-0080,500
061-909-1554,500
063-014-7828,500
064-152-3422,500
063-014-5165,500
062-441-0046,500
062-441-7749,500
061-206-6621,500
063-014-6597,500
062-784-3239,500
063-014-6561,500
064-338-4211,500
061-898-6995,500
063-496-5096,500
061-249-8728,500
063-014-6539,500
065-093-2555,500
064-359-2914,500
061-518-5354,500
082-692-4511,500
080-474-7408,500
084-943-4244,500
085-906-6095,500
087-449-9122,500
083-357-1881,500
088-040-4600,500
082-101-0055,500
087-032-1010,500
082-883-1233,500
082-101-0077,500
083-360-2244,500
082-101-0044,500
083-357-7700,500
088-744-7399,500
082-292-3392,500
086-895-4198,500
083-966-5362,500
083-219-3361,500
081-412-3962,500
087-449-3266,500
087-349-4352,500
080-566-9937,500
086-788-5514,500
083-789-8340,500
080-897-1649,500
083-095-9924,500
081-314-4560,500
088-992-5395,500
086-893-6874,500
083-095-9914,500
088-764-5476,500
083-452-6653,500
083-838-5245,500
086-893-5791,500
081-622-5236,500
084-225-4941,500
080-566-2609,500
088-238-8788,500
087-640-4542,500
086-895-5478,500
083-532-6249,500
084-295-3504,500
086-897-5188,500
086-986-5854,500
080-565-8976,500
083-539-2526,500
086-893-2254,500
086-992-2515,500
080-365-2625,500
083-464-1993,500
085-423-1622,500
089-471-6232,500
084-165-6197,500
083-553-6236,500
086-393-6771,500
086-385-1482,500
094-602-4542,500
096-450-5991,500
095-494-9960,500
099-545-9390,500
096-450-5992,500
092-489-7848,500
098-797-8097,500
098-986-6440,500
095-939-0924,500
092-935-5295,500
098-639-6990,500
095-915-6909,500
096-174-4697,500
097-954-6171,500
096-404-5987,500
096-405-5496,500
099-545-3509,500
096-405-5154,500
095-539-5094,500
096-778-9894,500
